target,n_authors,threshold,balanced_accuracy,f1,minority_precision,minority_recall,roc_auc,average_precision,raw_accuracy,positive_rate_pred,positive_rate_true,model_id,split,model_name
target_T,1563,0.5499999999999999,0.7310353139070946,0.6782334384858044,0.6646058732612056,0.6924315619967794,0.8119429315773818,0.743424310367774,0.7389635316698656,0.4139475367882277,0.3973128598848368,set_attention_text_real_emotion_controls_p200,test,Set Attention Text + Real Emotion + Controls p=200
target_J,1563,0.5049999999999999,0.6420479604500651,0.5958952583156405,0.5315656565656566,0.677938808373591,0.707233726849715,0.6269192503465243,0.6346769033909149,0.5067178502879078,0.3973128598848368,set_attention_text_real_emotion_controls_p200,test,Set Attention Text + Real Emotion + Controls p=200
target_E,1562,0.3949999999999999,0.6578702380166985,0.4516129032258064,0.3517587939698492,0.6306306306306306,0.7067172950004521,0.4033712073707435,0.6734955185659411,0.382202304737516,0.2131882202304737,set_attention_text_real_emotion_controls_p50,val,Set Attention Text + Real Emotion + Controls p=50
target_S,1562,0.1649999999999999,0.6397040093738856,0.1917098445595854,0.1114457831325301,0.6851851851851852,0.6907509297468032,0.1562673350405786,0.6005121638924455,0.4250960307298335,0.0691421254801536,set_attention_text_real_emotion_controls_p50,val,Set Attention Text + Real Emotion + Controls p=50
target_T,1562,0.59,0.7191677498802764,0.6595744680851063,0.6716666666666666,0.6479099678456591,0.7980023260586988,0.7148151733066005,0.7336747759282971,0.3841229193341869,0.3982074263764404,set_attention_text_real_emotion_controls_p50,val,Set Attention Text + Real Emotion + Controls p=50
target_J,1562,0.5149999999999999,0.6401881713529822,0.5486111111111112,0.5951035781544256,0.5088566827697263,0.6781544285125121,0.5899210462196756,0.6670934699103713,0.3399487836107554,0.3975672215108835,set_attention_text_real_emotion_controls_p50,val,Set Attention Text + Real Emotion + Controls p=50
target_E,1563,0.3949999999999999,0.6655488859546976,0.4591836734693877,0.348297213622291,0.6736526946107785,0.7251355710060758,0.4201876962298971,0.6609085092770314,0.4133077415227127,0.2136916186820217,set_attention_text_real_emotion_controls_p50,test,Set Attention Text + Real Emotion + Controls p=50
target_S,1563,0.1649999999999999,0.6145404663923182,0.1722017220172201,0.0988700564971751,0.6666666666666666,0.6758377425044092,0.1282295641523538,0.5694177863083814,0.4529750479846449,0.0671785028790787,set_attention_text_real_emotion_controls_p50,test,Set Attention Text + Real Emotion + Controls p=50
target_T,1563,0.59,0.7084371826825441,0.6465306122448979,0.6556291390728477,0.6376811594202898,0.7842771230567778,0.7027786192967059,0.7229686500319897,0.3864363403710812,0.3973128598848368,set_attention_text_real_emotion_controls_p50,test,Set Attention Text + Real Emotion + Controls p=50
target_J,1563,0.5149999999999999,0.6189164794814199,0.5196163905841326,0.5665399239543726,0.4798711755233494,0.6705590941259731,0.5898029557970274,0.6474728087012156,0.3365323096609085,0.3973128598848368,set_attention_text_real_emotion_controls_p50,test,Set Attention Text + Real Emotion + Controls p=50
target_E,1562,0.4249999999999999,0.6767019256848386,0.4723404255319149,0.3657331136738056,0.6666666666666666,0.7346679470357258,0.4705941926317925,0.6824583866837388,0.3886043533930858,0.2131882202304737,set_attention_text_real_emotion_p200,val,Set Attention Text + Real Emotion p=200
target_S,1562,0.2749999999999999,0.6407483824952875,0.2527472527472527,0.1796875,0.4259259259259259,0.680103418411534,0.151824295212185,0.8258642765685019,0.1638924455825864,0.0691421254801536,set_attention_text_real_emotion_p200,val,Set Attention Text + Real Emotion p=200
target_T,1562,0.5249999999999999,0.7458507217623316,0.7,0.66189111747851,0.7427652733118971,0.8176865977970855,0.7457781393725138,0.7464788732394366,0.4468629961587708,0.3982074263764404,set_attention_text_real_emotion_p200,val,Set Attention Text + Real Emotion p=200
target_J,1562,0.4549999999999999,0.6492125586752024,0.5989847715736041,0.5448548812664907,0.6650563607085346,0.6971717825111532,0.5994068279252651,0.6459667093469911,0.4852752880921895,0.3975672215108835,set_attention_text_real_emotion_p200,val,Set Attention Text + Real Emotion p=200
target_E,1563,0.4249999999999999,0.6738159157681383,0.469109947643979,0.3607085346215781,0.6706586826347305,0.747292234083501,0.4693853656645446,0.6756238003838771,0.3973128598848368,0.2136916186820217,set_attention_text_real_emotion_p200,test,Set Attention Text + Real Emotion p=200
target_S,1563,0.2749999999999999,0.6292768959435626,0.2297650130548303,0.158273381294964,0.419047619047619,0.7135541184923901,0.1886985802450971,0.8112603966730646,0.1778630838131797,0.0671785028790787,set_attention_text_real_emotion_p200,test,Set Attention Text + Real Emotion p=200
target_T,1563,0.5249999999999999,0.7205811460865462,0.6721680420105026,0.6292134831460674,0.7214170692431562,0.8002793248339265,0.7251199776703328,0.7204094689699296,0.455534229046705,0.3973128598848368,set_attention_text_real_emotion_p200,test,Set Attention Text + Real Emotion p=200
target_J,1563,0.4549999999999999,0.6375093592623362,0.5912305516265912,0.5271122320302648,0.6731078904991948,0.6980915652105535,0.6190843819091925,0.6301983365323096,0.5073576455534229,0.3973128598848368,set_attention_text_real_emotion_p200,test,Set Attention Text + Real Emotion p=200
target_E,1562,0.4799999999999999,0.6510762186107996,0.4483221476510067,0.4053398058252427,0.5015015015015015,0.7022677681750099,0.4101479368042062,0.7368758002560819,0.263764404609475,0.2131882202304737,set_attention_text_real_emotion_p50,val,Set Attention Text + Real Emotion p=50
target_S,1562,0.095,0.6429963319578175,0.1761565836298932,0.0974409448818897,0.9166666666666666,0.6951767792551836,0.1514625447110754,0.4071702944942381,0.6504481434058899,0.0691421254801536,set_attention_text_real_emotion_p50,val,Set Attention Text + Real Emotion p=50
target_T,1562,0.605,0.7085978654990764,0.6384814495254529,0.6890130353817505,0.594855305466238,0.7859410275706369,0.7022047392771003,0.7317541613316261,0.3437900128040973,0.3982074263764404,set_attention_text_real_emotion_p50,val,Set Attention Text + Real Emotion p=50
target_J,1562,0.4749999999999999,0.6210458945754422,0.5481832543443917,0.537984496124031,0.5587761674718197,0.6694851299111337,0.5874720583678648,0.6338028169014085,0.4129321382842509,0.3975672215108835,set_attention_text_real_emotion_p50,val,Set Attention Text + Real Emotion p=50
target_E,1563,0.4799999999999999,0.6461742909624202,0.4408468244084682,0.3773987206823028,0.5299401197604791,0.7092422153252486,0.4008600262627054,0.7127319257837492,0.3000639795265515,0.2136916186820217,set_attention_text_real_emotion_p50,test,Set Attention Text + Real Emotion p=50
target_S,1563,0.095,0.6153537135018616,0.1613183000867302,0.0887404580152671,0.8857142857142857,0.6762427330328565,0.1235368071549704,0.3813179782469609,0.6705054382597568,0.0671785028790787,set_attention_text_real_emotion_p50,test,Set Attention Text + Real Emotion p=50
target_T,1563,0.605,0.692190528939352,0.6180257510729614,0.6617647058823529,0.5797101449275363,0.7742323695429945,0.6916279244451564,0.7152911068458093,0.3480486244401791,0.3973128598848368,set_attention_text_real_emotion_p50,test,Set Attention Text + Real Emotion p=50
